date,state,death,deathConfirmed,deathIncrease,deathProbable,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,negative,negativeIncrease,negativeTestsAntibody,negativeTestsPeopleAntibody,negativeTestsViral,onVentilatorCumulative,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveScore,positiveTestsAntibody,positiveTestsAntigen,positiveTestsPeopleAntibody,positiveTestsPeopleAntigen,positiveTestsViral,recovered,totalTestEncountersViral,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsAntibody,totalTestsAntigen,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,totalTestsViral,totalTestsViralIncrease
3/5/2021,IA,5549,0,13,0,0,0,176,0,0,39,1041604,1549,0,93908,2421684,0,9,281765,281765,374,0,0,60505,19454,57011,305649,318996,0,0,1323369,1923,0,1381718,113413,246773,1325769,1924,2742341,7564
3/5/2021,ID,1876,1649,0,227,7164,7164,139,20,1242,32,504925,1234,0,0,0,0,0,172587,139871,299,0,0,0,0,0,0,95524,0,0,644796,1438,0,123809,0,0,644796,1438,1100276,3452
3/5/2021,IL,22946,20700,44,2246,0,0,1166,0,0,263,0,0,0,0,0,0,121,1194702,0,1442,0,0,0,0,0,0,0,0,0,18492848,103336,0,0,0,0,0,0,18492848,103336
3/5/2021,IN,12697,12263,34,434,43104,43104,730,60,7588,123,2473358,4481,0,0,0,0,64,665285,0,839,0,0,0,0,0,758078,0,0,0,8171222,37626,0,0,0,0,3138643,5320,8171222,37626
3/5/2021,KS,4812,0,-4,0,9387,9387,235,32,2554,50,974686,5035,0,0,0,411,22,295861,0,752,0,0,0,0,0,0,0,0,0,1270547,5787,0,602322,0,0,1270547,5787,2525259,21021
3/5/2021,KY,4754,4311,22,443,19380,19380,606,16,4023,179,0,0,0,0,0,0,76,409345,313491,905,0,9894,37518,0,0,251729,48038,0,0,3969899,15260,111829,506024,0,0,0,0,3969899,15260
3/5/2021,LA,9716,9007,30,709,0,0,538,0,0,0,5241101,18643,0,0,0,0,77,433045,371994,518,0,0,0,0,0,0,415954,0,0,5674146,19161,0,466494,0,0,0,0,5613095,19007
3/5/2021,MA,16322,15992,26,330,19713,19713,716,0,0,180,4388938,8907,0,0,0,0,109,588209,556307,1899,0,0,0,15425,0,664893,508745,0,0,16628614,106263,0,0,156185,574434,4945245,10584,16628614,106263
3/5/2021,MD,7930,7748,8,182,35378,35378,849,74,0,229,3024949,6829,0,169779,0,0,0,385678,385678,913,0,0,0,28360,0,470625,9701,0,0,8024078,41728,0,0,198139,0,3410627,7742,8024078,41728
3/5/2021,ME,704,681,-1,23,1560,1560,74,11,0,27,0,0,14232,0,0,0,10,45452,35636,225,0,869,10587,0,0,41262,12833,0,0,1644587,11279,15113,209745,0,0,0,0,1644587,11279
3/5/2021,MI,16601,15610,12,991,0,0,866,0,0,222,0,0,0,0,9833789,0,97,654380,594765,1791,0,0,0,0,0,750946,541258,0,0,10584735,46112,535084,0,0,0,0,0,10584735,46112
3/5/2021,MN,6534,6261,13,273,25938,25938,224,42,5352,57,3043308,7310,0,0,0,0,0,488170,463969,796,0,0,0,0,0,0,474175,7058033,34207,7058033,34207,0,444689,0,0,3507277,7978,0,0
3/5/2021,MO,8158,0,8,0,0,0,1019,0,0,202,1872325,3724,126530,0,4001529,0,135,479966,479966,430,0,24695,83209,0,0,529982,0,0,0,4541067,16593,151424,892648,135245,362075,2352291,4154,4541067,16593
3/5/2021,MP,2,2,0,0,4,4,0,0,0,0,17429,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,29,0,0,17573,0,0,0,0,0,17542,0,26131,0
3/5/2021,MS,6783,4724,19,2059,9162,9162,445,0,0,99,1459374,0,0,0,0,0,53,296745,183930,591,0,0,0,0,0,0,278162,0,0,1756119,591,81986,748339,0,0,0,0,1642348,0
3/5/2021,MT,1379,0,4,0,4610,4610,67,2,0,12,0,0,0,0,0,0,7,100656,95509,125,0,0,0,0,0,0,97541,0,0,1096913,5391,0,0,0,0,0,0,1096913,5391
3/5/2021,NC,11446,10125,47,1321,0,0,1226,0,0,314,0,0,0,0,0,0,0,870149,758115,2093,0,0,0,0,0,0,0,0,0,9650184,44487,0,798257,0,0,0,0,9650184,44487
3/5/2021,ND,1478,0,0,0,3875,3875,22,0,567,3,305910,312,0,0,0,0,0,100278,94866,94,0,0,0,0,0,0,98164,1422537,2917,1422537,2917,0,154678,0,0,406188,406,1533007,4170
3/5/2021,NE,2112,0,20,0,6226,6226,143,69,0,0,769232,1102,0,0,2173557,0,0,202310,0,337,0,0,0,0,0,235280,156510,0,0,2411545,7859,0,0,0,0,972080,1441,2411545,7859
3/5/2021,NH,1178,0,0,0,1126,1126,90,-1,348,0,577690,445,0,0,0,0,0,76422,53755,244,0,0,0,0,0,0,73004,0,0,1481488,7047,39484,201268,37863,0,631445,619,1481488,7047
3/5/2021,NJ,23521,21124,30,2397,65254,65254,1881,1117,0,389,10186941,90590,0,0,0,0,223,806370,715889,3701,0,0,0,0,0,0,0,0,0,10993311,94291,0,0,0,0,0,0,10902830,96433
3/5/2021,NM,3787,0,18,0,13229,13229,183,14,0,0,0,0,0,0,0,0,0,186460,0,304,0,0,0,0,0,0,153376,0,0,2757994,19260,0,0,0,0,0,0,2757994,19260
3/5/2021,NV,5020,0,15,0,0,0,393,0,0,88,1127378,2124,0,0,0,0,49,295460,295460,391,0,0,0,0,0,0,0,2754332,8024,2754332,8024,0,0,0,0,1422838,2515,0,0
3/5/2021,NY,38891,0,95,0,0,0,5034,0,0,1030,0,0,0,0,0,0,700,1666733,0,8956,0,0,0,0,0,0,0,39194200,296935,39194200,296935,0,0,0,0,0,0,0,0
3/5/2021,OH,17656,14752,467,2594,50782,50782,919,87,7184,266,0,0,0,0,0,0,185,976230,834857,1750,0,0,85756,0,0,861702,921707,0,0,10187678,43131,0,1751798,0,0,0,0,10187678,43131
3/5/2021,OK,4534,0,0,0,24157,24157,366,54,0,109,3135060,8299,0,0,3135060,0,0,427558,0,917,0,21760,0,0,0,389240,410778,0,0,3562618,9216,148204,0,0,0,0,0,3536729,9046
3/5/2021,OR,2284,0,32,0,8699,8699,154,17,0,30,0,0,0,0,3571922,0,14,156673,0,386,0,0,0,0,0,226145,0,0,0,3798067,10629,0,0,0,0,0,0,3798067,10629
3/5/2021,PA,24262,0,43,0,0,0,1587,0,0,325,3926038,10767,0,0,0,0,173,944196,811019,2757,0,0,0,0,0,0,859218,10629284,59517,10629284,59517,0,0,0,0,4737057,12998,0,0
3/5/2021,PR,2056,1747,3,309,0,0,136,0,0,23,305972,0,0,0,395291,0,18,101066,93114,199,0,83339,0,0,0,20103,91833,0,0,407038,199,0,0,0,0,0,0,415664,0
3/5/2021,RI,2541,0,2,0,9020,9020,141,18,0,25,674515,1387,0,0,2935432,0,16,128121,0,394,0,0,0,0,0,152549,0,3087981,22869,3087981,22869,0,0,0,0,802636,1781,0,0
3/5/2021,SC,8699,7697,39,1002,20605,20605,664,63,0,163,4603549,25299,106319,0,4473811,0,88,523258,448275,1695,0,27965,110026,0,0,578013,230793,0,0,5126807,26994,134284,893871,0,0,0,0,5051824,26489
3/5/2021,SD,1896,0,0,0,6681,6681,74,17,0,16,313260,839,0,0,0,0,8,113229,100412,164,0,0,0,0,0,104870,109237,0,0,698456,1800,0,0,0,0,426489,1003,698456,1800
3/5/2021,TN,11534,9272,33,2262,18837,18837,939,58,0,246,0,0,0,0,6103817,0,135,780894,653053,1445,0,0,139970,0,0,752764,755474,0,0,6856581,21699,0,1420353,0,0,0,0,6856581,21699
3/5/2021,TX,44134,0,256,0,0,0,5065,0,0,1530,0,0,0,0,0,0,0,2678295,2314187,6853,0,156198,210359,0,0,2622199,2470308,0,0,19820052,55875,1025537,2624414,0,0,0,0,19820052,55875
3/5/2021,UT,1970,0,15,0,14841,14841,238,58,2339,85,1553533,3773,0,0,2549818,820,0,373868,0,1160,0,0,59774,0,57308,345264,357312,0,0,2895082,8713,0,989804,0,367204,1869438,4125,2895082,8713
3/5/2021,VA,9428,8049,71,1379,24514,24514,1222,100,0,254,0,0,0,0,0,0,150,583060,458696,1652,0,28595,124169,0,0,560226,0,5996828,24556,5996828,24556,223275,1434691,0,0,0,0,0,0
3/5/2021,VI,25,25,0,0,0,0,0,0,0,0,46167,160,0,0,0,0,0,2714,0,10,0,0,0,0,0,0,2559,0,0,48881,170,0,0,0,0,48961,137,0,0
3/5/2021,VT,207,0,0,0,0,0,26,0,0,4,318720,634,0,0,0,0,0,15819,15376,133,0,0,0,0,0,0,13145,0,0,1107296,12441,0,0,0,0,334096,765,1107296,12441
3/5/2021,WA,5032,0,20,0,19500,19500,413,34,0,108,0,0,0,0,5020273,0,57,343090,323839,854,0,0,0,0,0,323771,0,5344402,24021,5344402,24021,0,0,0,0,0,0,0,0
3/5/2021,WI,7094,6477,12,617,26387,26387,260,57,2268,77,2642182,3034,0,0,0,0,0,620663,566158,721,0,0,0,0,0,0,552311,7037081,28542,7037081,28542,0,0,0,0,3208340,3384,0,0
3/5/2021,WV,2318,1971,9,347,0,0,200,0,0,55,0,0,0,0,0,0,28,132964,106259,287,0,0,0,0,0,0,124502,0,0,2218488,10812,32864,0,0,0,0,0,2218488,10812
3/5/2021,WY,682,0,0,0,1391,1391,21,2,0,0,182264,307,0,0,602513,0,0,54764,46397,79,0,0,0,0,0,38993,53550,0,0,649293,3114,0,0,0,0,228661,376,649293,3114
3/4/2021,AK,303,0,0,0,1290,1290,32,5,0,0,0,0,0,0,1653763,0,2,56745,0,140,0,0,0,0,0,68549,0,0,0,1724484,13466,0,0,0,0,0,0,1724484,13466
3/4/2021,AL,10094,7920,65,2174,45807,45807,544,84,2666,0,1920535,4990,0,0,0,1513,0,498076,390672,922,0,0,0,0,0,0,295690,0,0,2311207,5890,0,0,118631,0,2311207,5890,0,0
3/4/2021,AR,5273,4283,12,990,14876,14876,397,50,0,165,2464286,8977,0,0,2464286,1525,91,323756,254943,403,0,0,0,0,81463,0,314207,0,0,2719229,9283,0,0,0,474331,0,0,2719229,9283
3/4/2021,AS,0,0,0,0,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,2140,0
3/4/2021,AZ,16185,14264,96,1921,57747,57747,1072,50,0,343,3032112,9402,0,0,0,0,165,821108,765504,1154,0,0,0,0,0,0,0,0,0,7775843,36482,578537,0,441041,0,3797616,10375,7775843,36482
3/4/2021,CA,53048,0,273,0,0,0,4967,0,0,1327,0,0,0,0,0,0,0,3488467,3488467,3504,0,0,0,0,0,0,0,0,0,49147685,119637,0,0,0,0,0,0,49147685,119637
3/4/2021,CO,5974,5238,4,736,23791,23791,355,56,0,0,2188741,5603,364091,0,0,0,0,433021,408954,1351,0,61329,0,0,0,0,0,6310233,36564,6310233,36564,428261,0,0,0,2597695,6832,0,0
3/4/2021,CT,7693,6320,15,1373,0,0,433,0,0,0,0,0,0,0,6147613,0,0,284500,264992,878,0,0,22088,0,0,322440,0,0,0,6478498,42863,0,393486,0,0,0,0,6478498,42863
3/4/2021,DC,1024,0,1,0,0,0,170,0,0,49,0,0,0,0,0,0,18,41014,0,196,0,0,0,0,0,0,29287,1241816,7833,1241816,7833,0,0,0,0,438475,1619,0,0
3/4/2021,DE,1444,1308,4,136,0,0,130,0,0,18,541771,807,0,0,0,0,0,87643,82971,218,0,0,0,0,0,91186,0,1413640,3724,1413640,3724,0,0,0,0,629414,1025,0,0
3/4/2021,FL,31955,0,126,0,81600,81600,3566,322,0,0,9269680,26450,847365,803582,16719252,0,0,1894722,1538139,5997,0,176911,0,166506,0,2482227,0,22079838,104245,22079838,104245,1024780,0,970437,0,11164402,32447,19293295,74448
3/4/2021,GA,17750,15462,125,2288,56512,56512,2191,143,9221,0,0,0,0,0,0,0,0,1017428,824804,2886,0,76680,166192,0,0,799666,0,0,0,7279616,28189,479300,1451169,0,0,0,0,7279616,28189
3/4/2021,GU,131,0,0,0,0,0,5,0,0,1,112349,424,0,0,0,0,1,7747,7538,2,0,24,248,0,0,0,7590,0,0,120096,426,357,9262,0,0,0,0,119887,426
3/4/2021,HI,441,441,0,0,2225,2225,28,-1,0,5,0,0,0,0,0,0,3,28466,27699,59,0,0,0,0,0,27595,0,1131093,6227,1131093,6227,0,0,0,0,0,0,0,0
3/4/2021,IA,5536,0,35,0,0,0,184,0,0,39,1040055,2052,0,93776,2414548,0,11,281391,281391,400,0,0,60354,19240,56878,305285,318560,0,0,1321446,2452,0,1372820,113067,245588,1323845,2461,2734777,9441
3/4/2021,ID,1876,1649,5,227,7144,7144,139,13,1241,32,503691,1096,0,0,0,0,0,172288,139667,452,0,0,0,0,0,0,95222,0,0,643358,1441,0,123809,0,0,643358,1441,1096824,3953
3/4/2021,IL,22902,20668,49,2234,0,0,1200,0,0,260,0,0,0,0,0,0,128,1193260,0,1740,0,0,0,0,0,0,0,0,0,18389512,73990,0,0,0,0,0,0,18389512,73990
3/4/2021,IN,12663,12231,30,432,43044,43044,692,89,7567,131,2468877,4795,0,0,0,0,63,664446,0,935,0,0,0,0,0,757099,0,0,0,8133596,40539,0,0,0,0,3133323,5730,8133596,40539
3/4/2021,KS,4816,0,0,0,9355,9355,203,0,2541,59,969651,0,0,0,0,411,23,295109,0,0,0,0,0,0,0,0,0,0,0,1264760,0,0,594470,0,0,1264760,0,2504238,0
3/4/2021,KY,4732,4292,28,440,19364,19364,645,60,4020,172,0,0,0,0,0,0,91,408440,312930,1067,0,9815,37408,0,0,251183,47992,0,0,3954639,14273,111691,501372,0,0,0,0,3954639,14273
3/4/2021,LA,9686,8986,18,700,0,0,554,0,0,0,5222458,24034,0,0,0,0,74,432527,371630,756,0,0,0,0,0,0,415954,0,0,5654985,24790,0,463554,0,0,0,0,5594088,24564
3/4/2021,MA,16296,15967,44,329,19713,19713,741,0,0,168,4380031,8554,0,0,0,0,100,586310,554630,1567,0,0,0,15425,0,662972,508745,0,0,16522351,102362,0,0,156185,571445,4934661,9964,16522351,102362
3/4/2021,MD,7922,7740,3,182,35304,35304,856,81,0,216,3018120,5941,0,169779,0,0,0,384765,384765,809,0,0,0,28360,0,469489,9691,0,0,7982350,33723,0,0,198139,0,3402885,6750,7982350,33723
3/4/2021,ME,705,682,0,23,1549,1549,69,4,0,23,0,0,14201,0,0,0,8,45227,35507,136,0,861,10511,0,0,41114,12827,0,0,1633308,11093,15074,208014,0,0,0,0,1633308,11093
3/4/2021,MI,16589,15600,39,989,0,0,890,0,0,229,0,0,0,0,9789502,0,102,652589,593279,1827,0,0,0,0,0,749121,541258,0,0,10538623,46486,532658,0,0,0,0,0,10538623,46486
3/4/2021,MN,6521,6248,14,273,25896,25896,229,33,5344,59,3035998,14444,0,0,0,0,0,487374,463301,940,0,0,0,0,0,0,473728,7023826,62827,7023826,62827,0,441373,0,0,3499299,15254,0,0
3/4/2021,MO,8150,0,2,0,0,0,999,0,0,213,1868601,3588,126213,0,3985463,0,136,479536,479536,467,0,24488,82909,0,0,529491,0,0,0,4524474,16298,150900,878145,134839,359455,2348137,4055,4524474,16298
3/4/2021,MP,2,2,0,0,4,4,0,0,0,0,17429,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,29,0,0,17573,0,0,0,0,0,17542,0,26131,0
3/4/2021,MS,6764,4717,21,2047,9162,9162,448,0,0,101,1459374,0,0,0,0,0,62,296154,183586,479,0,0,0,0,0,0,278162,0,0,1755528,479,81986,748339,0,0,0,0,1642348,0
3/4/2021,MT,1375,0,2,0,4608,4608,73,8,0,14,0,0,0,0,0,0,7,100531,95413,180,0,0,0,0,0,0,97499,0,0,1091522,4974,0,0,0,0,0,0,1091522,4974
3/4/2021,NC,11399,10083,36,1316,0,0,1290,0,0,326,0,0,0,0,0,0,0,868056,756509,2502,0,0,0,0,0,0,0,0,0,9605697,44050,0,790416,0,0,0,0,9605697,44050
3/4/2021,ND,1478,0,0,0,3875,3875,22,4,567,3,305598,94,0,0,0,0,0,100184,94807,117,0,0,0,0,0,0,98071,1419620,3575,1419620,3575,0,152080,0,0,405782,211,1528837,4808
3/4/2021,NE,2092,0,1,0,6157,6157,151,10,0,0,768130,1349,0,0,2166160,0,0,201973,0,365,0,0,0,0,0,234838,156048,0,0,2403686,11285,0,0,0,0,970639,1714,2403686,11285
3/4/2021,NH,1178,0,3,0,1127,1127,92,4,348,0,577245,1620,0,0,0,0,0,76178,53581,188,0,0,0,0,0,0,72809,0,0,1474441,7052,39421,198915,37805,0,630826,1781,1474441,7052
3/4/2021,NJ,23491,21094,42,2397,64137,64137,1900,87,0,376,10096351,0,0,0,0,0,214,802669,712585,3193,0,0,0,0,0,0,0,0,0,10899020,3193,0,0,0,0,0,0,10806397,0
3/4/2021,NM,3769,0,16,0,13215,13215,177,25,0,0,0,0,0,0,0,0,0,186156,0,258,0,0,0,0,0,0,151708,0,0,2738734,18352,0,0,0,0,0,0,2738734,18352
3/4/2021,NV,5005,0,18,0,0,0,407,0,0,97,1125254,2431,0,0,0,0,47,295069,295069,385,0,0,0,0,0,0,0,2746308,8243,2746308,8243,0,0,0,0,1420323,2816,0,0
3/4/2021,NY,38796,0,61,0,0,0,5177,0,0,1043,0,0,0,0,0,0,712,1657777,0,7593,0,0,0,0,0,0,0,38897265,270089,38897265,270089,0,0,0,0,0,0,0,0
3/4/2021,OH,17189,14752,0,2594,50695,50695,1009,82,7181,270,0,0,0,0,0,0,196,974480,833772,1875,0,0,85756,0,0,861702,919296,0,0,10144547,43325,0,1751798,0,0,0,0,10144547,43325
3/4/2021,OK,4534,0,0,0,24103,24103,404,39,0,118,3126761,10458,0,0,3126761,0,0,426641,0,895,0,21760,0,0,0,388328,409728,0,0,3553402,11353,148204,0,0,0,0,0,3527683,11432
3/4/2021,OR,2252,0,27,0,8682,8682,165,29,0,37,0,0,0,0,3562140,0,12,156287,0,250,0,0,0,0,0,225298,0,0,0,3787438,27038,0,0,0,0,0,0,3787438,27038
3/4/2021,PA,24219,0,50,0,0,0,1628,0,0,350,3915271,8736,0,0,0,0,177,941439,808788,3028,0,0,0,0,0,0,856709,10569767,55306,10569767,55306,0,0,0,0,4724059,10836,0,0
3/4/2021,PR,2053,1745,5,308,0,0,171,0,0,23,305972,0,0,0,395291,0,19,100867,92939,102,0,82809,0,0,0,20103,91530,0,0,406839,102,0,0,0,0,0,0,415664,0
3/4/2021,RI,2539,0,5,0,9002,9002,148,20,0,23,673128,1586,0,0,2913009,0,16,127727,0,442,0,0,0,0,0,152103,0,3065112,23431,3065112,23431,0,0,0,0,800855,2028,0,0
3/4/2021,SC,8660,7660,40,1000,20542,20542,734,41,0,180,4578250,20102,106051,0,4448820,0,91,521563,447085,1567,0,27765,109525,0,0,576515,230793,0,0,5099813,21669,133816,885397,0,0,0,0,5025335,21018
3/4/2021,SD,1896,0,3,0,6664,6664,87,10,0,17,312421,909,0,0,0,0,10,113065,100284,232,0,0,0,0,0,105443,109113,0,0,696656,1773,0,0,0,0,425486,1141,696656,1773
3/4/2021,TN,11501,9248,42,2253,18779,18779,970,37,0,258,0,0,0,0,6083248,0,127,779449,652083,1514,0,0,139528,0,0,751634,754465,0,0,6834882,17761,0,1408619,0,0,0,0,6834882,17761
3/4/2021,TX,43878,0,315,0,0,0,5263,0,0,1599,0,0,0,0,0,0,0,2671442,2309124,8028,0,155146,208427,0,0,2618057,2458818,0,0,19764177,56522,1022798,2606279,0,0,0,0,19764177,56522
3/4/2021,UT,1955,0,0,0,14783,14783,247,0,2331,92,1549760,4202,0,0,2541524,818,0,372708,0,0,0,0,59586,0,57124,344845,355033,0,0,2886369,10193,0,981583,0,364728,1865313,4636,2886369,10193
3/4/2021,VA,9357,8018,31,1339,24414,24414,1352,60,0,284,0,0,0,0,0,0,184,581408,457348,1300,0,28396,123686,0,0,558837,0,5972272,25300,5972272,25300,222742,1421319,0,0,0,0,0,0
3/4/2021,VI,25,25,0,0,0,0,0,0,0,0,46007,166,0,0,0,0,0,2704,0,9,0,0,0,0,0,0,2547,0,0,48711,175,0,0,0,0,48824,181,0,0
3/4/2021,VT,207,0,0,0,0,0,27,0,0,5,318086,722,0,0,0,0,0,15686,15245,199,0,0,0,0,0,0,12990,0,0,1094855,11657,0,0,0,0,333331,920,1094855,11657
3/4/2021,WA,5012,0,24,0,19466,19466,461,33,0,121,0,0,0,0,4996968,0,61,342236,323123,795,0,0,0,0,0,323057,0,5320381,18873,5320381,18873,0,0,0,0,0,0,0,0
3/4/2021,WI,7082,6470,13,612,26330,26330,262,51,2266,67,2639148,4149,0,0,0,0,0,619942,565808,855,0,0,0,0,0,0,551885,7008539,37986,7008539,37986,0,0,0,0,3204956,4826,0,0
3/4/2021,WV,2309,1962,0,347,0,0,193,0,0,57,0,0,0,0,0,0,22,132677,106040,261,0,0,0,0,0,0,124050,0,0,2207676,9422,32758,0,0,0,0,0,2207676,9422
3/4/2021,WY,682,0,0,0,1389,1389,23,1,0,0,181957,276,0,0,599452,0,0,54685,46328,69,0,0,0,0,0,38946,53481,0,0,646179,2703,0,0,0,0,228285,336,646179,2703
3/3/2021,AK,303,0,1,0,1285,1285,26,-1,0,0,0,0,0,0,1640525,0,2,56605,0,177,0,0,0,0,0,68343,0,0,0,1711018,6358,0,0,0,0,0,0,1711018,6358
3/3/2021,AL,10029,7872,38,2157,45723,45723,559,24,2662,0,1915545,7243,0,0,0,1510,0,497154,389772,2733,0,0,0,0,0,0,295690,0,0,2305317,9595,0,0,118154,0,2305317,9595,0,0
3/3/2021,AR,5261,4272,7,989,14826,14826,397,31,0,165,2455309,7267,0,0,2455309,1521,91,323353,254637,404,0,0,0,0,81353,0,313799,0,0,2709946,7551,0,0,0,469256,0,0,2709946,7551
3/3/2021,AS,0,0,0,0,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,2140,0
3/3/2021,AZ,16089,14176,29,1913,57697,57697,1165,106,0,381,3022710,15039,0,0,0,0,177,819954,764531,1284,0,0,0,0,0,0,0,0,0,7739361,37881,577188,0,440209,0,3787241,16154,7739361,37881
3/3/2021,CA,52775,0,278,0,0,0,5110,0,0,1403,0,0,0,0,0,0,0,3484963,3484963,3352,0,0,0,0,0,0,0,0,0,49028048,130858,0,0,0,0,0,0,49028048,130858
3/3/2021,CO,5970,5235,11,735,23735,23735,389,142,0,0,2183138,4583,361719,0,0,0,0,431670,407725,1055,0,60537,0,0,0,0,0,6273669,29808,6273669,29808,425420,0,0,0,2590863,5473,0,0
3/3/2021,CT,7678,6306,20,1372,0,0,451,0,0,0,0,0,0,0,6105720,0,0,283622,264198,494,0,0,21962,0,0,321537,0,0,0,6435635,17168,0,389220,0,0,0,0,6435635,17168
3/3/2021,DC,1023,0,4,0,0,0,177,0,0,47,0,0,0,0,0,0,23,40818,0,51,0,0,0,0,0,0,29213,1233983,139,1233983,139,0,0,0,0,436856,80,0,0
3/3/2021,DE,1440,1304,14,136,0,0,135,0,0,17,540964,1073,0,0,0,0,0,87425,82777,232,0,0,0,0,0,91050,0,1409916,4613,1409916,4613,0,0,0,0,628389,1305,0,0
3/3/2021,FL,31829,0,133,0,81278,81278,3596,306,0,0,9243230,17249,847365,803582,16653274,0,0,1888725,1534186,5860,0,176911,0,166506,0,2474106,0,21975593,73990,21975593,73990,1024780,0,970437,0,11131955,23109,19218847,51529
3/3/2021,GA,17625,15349,145,2276,56369,56369,2299,118,9186,0,0,0,0,0,0,0,0,1014542,823008,2735,0,76149,165060,0,0,798161,0,0,0,7251427,16983,478229,1437822,0,0,0,0,7251427,16983
3/3/2021,GU,131,0,0,0,0,0,4,0,0,1,111925,378,0,0,0,0,1,7745,7536,3,0,24,248,0,0,0,7583,0,0,119670,381,356,9234,0,0,0,0,119461,381
3/3/2021,HI,441,441,2,0,2226,2226,26,0,0,7,0,0,0,0,0,0,3,28407,27640,17,0,0,0,0,0,27528,0,1124866,4206,1124866,4206,0,0,0,0,0,0,0,0
3/3/2021,IA,5501,0,3,0,0,0,191,0,0,40,1038003,1896,0,93681,2405624,0,11,280991,280991,482,0,0,60142,18996,56695,304861,317731,0,0,1318994,2378,0,1365388,112728,244598,1321384,2382,2725336,8811
3/3/2021,ID,1871,1645,4,226,7131,7131,121,20,1239,32,502595,1239,0,0,0,0,0,171836,139322,374,0,0,0,0,0,0,94936,0,0,641917,1505,0,123809,0,0,641917,1505,1092871,3903
3/3/2021,IL,22853,20626,50,2227,0,0,1260,0,0,275,0,0,0,0,0,0,138,1191520,0,2104,0,0,0,0,0,0,0,0,0,18315522,80854,0,0,0,0,0,0,18315522,80854
3/3/2021,IN,12633,12200,10,433,42955,42955,731,93,7555,131,2464082,3803,0,0,0,0,65,663511,0,761,0,0,0,0,0,756009,0,0,0,8093057,36945,0,0,0,0,3127593,4564,8093057,36945
3/3/2021,KS,4816,0,73,0,9355,9355,203,65,2541,59,969651,4848,0,0,0,411,23,295109,0,807,0,0,0,0,0,0,0,0,0,1264760,5655,0,594470,0,0,1264760,5655,2504238,19057
3/3/2021,KY,4704,4267,33,437,19304,19304,680,70,4008,175,0,0,0,0,0,0,79,407373,312179,1172,0,9793,37274,0,0,250725,47927,0,0,3940366,18213,111611,497009,0,0,0,0,3940366,18213
3/3/2021,LA,9668,8973,21,695,0,0,588,0,0,0,5198424,20999,0,0,0,0,78,431771,371100,500,0,0,0,0,0,0,415954,0,0,5630195,21499,0,459742,0,0,0,0,5569524,21302
3/3/2021,MA,16252,15925,70,327,19713,19713,755,269,0,173,4371477,8511,0,0,0,0,109,584743,553220,1899,0,0,0,15162,0,661370,494740,0,0,16419989,102052,0,0,154697,568678,4924697,10064,16419989,102052
3/3/2021,MD,7919,7737,14,182,35223,35223,863,71,0,228,3012179,5489,0,169779,0,0,0,383956,383956,786,0,0,0,28360,0,468532,9685,0,0,7948627,31296,0,0,198139,0,3396135,6275,7948627,31296
3/3/2021,ME,705,682,2,23,1545,1545,67,9,0,24,0,0,14186,0,0,0,8,45091,35411,147,0,855,10420,0,0,40984,12820,0,0,1622215,13065,15053,205648,0,0,0,0,1622215,13065
3/3/2021,MI,16550,15563,6,987,0,0,882,0,0,234,0,0,0,0,9744673,0,100,650762,591753,1705,0,0,0,0,0,747464,541258,0,0,10492137,36453,530799,0,0,0,0,0,10492137,36453
3/3/2021,MN,6507,6235,17,272,25863,25863,243,37,5340,57,3021554,4521,0,0,0,0,0,486434,462491,779,0,0,0,0,0,0,473252,6960999,17007,6960999,17007,0,435424,0,0,3484045,5154,0,0
3/3/2021,MO,8148,0,216,0,0,0,989,0,0,213,1865013,2872,125869,0,3969719,0,146,479069,479069,387,0,24339,82577,0,0,528968,0,0,0,4508176,10271,150407,867554,134485,356212,2344082,3259,4508176,10271
3/3/2021,MP,2,2,0,0,4,4,0,0,0,0,17429,0,0,0,0,0,0,144,144,1,0,0,0,0,0,0,29,0,0,17573,1,0,0,0,0,17542,0,26131,0
3/3/2021,MS,6743,4705,19,2038,9162,9162,469,0,0,120,1459374,0,0,0,0,0,64,295675,183292,380,0,0,0,0,0,0,278162,0,0,1755049,380,81986,748339,0,0,0,0,1642348,0
3/3/2021,MT,1373,0,1,0,4600,4600,67,9,0,13,0,0,0,0,0,0,7,100351,95256,193,0,0,0,0,0,0,97327,0,0,1086548,4986,0,0,0,0,0,0,1086548,4986
3/3/2021,NC,11363,10050,75,1313,0,0,1303,0,0,332,0,0,0,0,0,0,0,865554,754610,2145,0,0,0,0,0,0,0,0,0,9561647,19976,0,779652,0,0,0,0,9561647,19976
